feature	ham_probability	spam_probability
0363	2.1817902549029191e-07	3.5468761979233314e-06
0364	4.3635805098058383e-07	2.72836630609487e-07
03642	2.1817902549029191e-07	5.45673261218974e-07
036474336	4.3635805098058383e-07	2.72836630609487e-07
0367826	2.1817902549029191e-07	8.185098918284611e-07
03684	2.1817902549029191e-07	5.45673261218974e-07
037	1.7454322039223353e-06	1.091346522437948e-06
0371	2.1817902549029191e-07	5.45673261218974e-07
0373	1.0908951274514595e-06	2.72836630609487e-07
0375	1.5272531784320433e-06	2.72836630609487e-07
03755	8.727161019611677e-07	2.72836630609487e-07
038	4.3635805098058383e-07	8.185098918284611e-07
0380	4.3635805098058383e-07	2.72836630609487e-07
03825	4.3635805098058383e-07	2.72836630609487e-07
0385	6.545370764708757e-07	2.72836630609487e-07
039	1.3090741529417515e-06	2.72836630609487e-07
0390	4.3635805098058383e-07	2.72836630609487e-07
0393	4.3635805098058383e-07	2.72836630609487e-07
0396	8.727161019611677e-07	2.72836630609487e-07
0397	4.3635805098058383e-07	2.72836630609487e-07
0398	4.3635805098058383e-07	2.72836630609487e-07
04	0.0007651538423944538	9.4674310821492e-05
040	2.181790254902919e-06	3.5468761979233314e-06
0400	5.454475637257298e-06	2.564664327729178e-05
04003	2.1817902549029191e-07	5.45673261218974e-07
04005	2.1817902549029191e-07	5.45673261218974e-07
0401	8.727161019611677e-07	2.72836630609487e-07
04020406	2.1817902549029191e-07	8.185098918284611e-07
0404	6.545370764708757e-07	2.72836630609487e-07
0405	2.1817902549029191e-07	8.185098918284611e-07
0406	2.1817902549029191e-07	5.45673261218974e-07
040601578	2.1817902549029191e-07	5.45673261218974e-07
0407	4.3635805098058383e-07	2.72836630609487e-07
0408	4.3635805098058383e-07	2.72836630609487e-07
041	1.3090741529417515e-06	8.185098918284611e-07
04111	4.3635805098058383e-07	2.72836630609487e-07
041216	2.1817902549029191e-07	5.45673261218974e-07
041221	2.1817902549029191e-07	5.45673261218974e-07
041228	2.1817902549029191e-07	5.45673261218974e-07
0413	3.927222458825254e-06	2.72836630609487e-07
041300	4.3635805098058383e-07	2.72836630609487e-07
0416	6.545370764708757e-07	8.185098918284611e-07
0417	6.545370764708757e-07	2.72836630609487e-07
0418	2.1817902549029191e-07	1.091346522437948e-06
042	1.0908951274514595e-06	1.6370197836569222e-06
0420	4.3635805098058383e-07	6.0024058734087145e-06
0421	4.3635805098058383e-07	2.72836630609487e-07
0423	1.3090741529417515e-06	2.72836630609487e-07
0424	1.0908951274514595e-06	2.72836630609487e-07
0424040	2.1817902549029191e-07	1.282332163864589e-05
0425	4.3635805098058383e-07	4.092549459142305e-06
0428	4.3635805098058383e-07	2.72836630609487e-07
0429	6.545370764708757e-07	2.72836630609487e-07
043	1.3090741529417515e-06	8.185098918284611e-07
0430	4.3635805098058383e-07	2.72836630609487e-07
0431	4.3635805098058383e-07	1.091346522437948e-06
0431505	2.1817902549029191e-07	8.185098918284611e-07
0432	6.545370764708757e-07	5.45673261218974e-07
0434	6.545370764708757e-07	2.72836630609487e-07
0435	1.5272531784320435e-05	2.72836630609487e-07
0437081	2.1817902549029191e-07	5.45673261218974e-07
0439	6.981728815689341e-06	2.72836630609487e-07
044	4.3635805098058383e-07	2.72836630609487e-06
0442	2.1817902549029191e-07	5.45673261218974e-07
0445	2.1817902549029191e-07	5.45673261218974e-07
0446	2.1817902549029191e-07	5.45673261218974e-07
0447	4.3635805098058383e-07	2.72836630609487e-07
0449511341354	2.1817902549029191e-07	5.45673261218974e-07
045	3.4908644078446706e-06	2.72836630609487e-06
0450	2.1817902549029191e-07	2.72836630609487e-06
0457	2.1817902549029191e-07	8.185098918284611e-07
0458	2.1817902549029191e-07	8.185098918284611e-07
046	2.181790254902919e-06	2.182693044875896e-06
04607001	4.3635805098058383e-07	2.72836630609487e-07
0461	2.1817902549029191e-07	8.185098918284611e-07
0462	2.1817902549029191e-07	2.182693044875896e-06
0469	6.545370764708757e-07	2.72836630609487e-07
047	4.3635805098058383e-07	2.72836630609487e-07
0471	2.1817902549029191e-07	5.45673261218974e-07
0477	1.7454322039223353e-06	2.72836630609487e-07
048	1.5272531784320433e-06	3.819712828532818e-06
0486	2.1817902549029191e-07	5.45673261218974e-07
0488	4.3635805098058383e-07	2.72836630609487e-07
0489	2.1817902549029191e-07	8.185098918284611e-07
049	1.7454322039223353e-06	8.185098918284611e-07
0490	4.3635805098058383e-07	2.72836630609487e-07
0491	3.0545063568640866e-06	2.72836630609487e-07
0492	6.545370764708757e-07	2.72836630609487e-07
049892	2.1817902549029191e-07	5.45673261218974e-07
0499	8.727161019611677e-07	2.72836630609487e-07
04991	2.1817902549029191e-07	5.45673261218974e-07
05	0.0005980287088688901	0.00015197000324948428
050	4.799938560786422e-06	1.909856414266409e-06
0500	2.4436050854912693e-05	2.9739192736434086e-05
05000	2.1817902549029191e-07	5.45673261218974e-07
05000508	2.1817902549029191e-07	8.185098918284611e-07
050051	2.1817902549029191e-07	8.185098918284611e-07
05009	2.1817902549029191e-07	5.45673261218974e-07
050107	2.1817902549029191e-07	5.45673261218974e-07
050127	2.1817902549029191e-07	5.45673261218974e-07
0503778	6.545370764708757e-07	2.72836630609487e-07
050419	2.1817902549029191e-07	8.185098918284611e-07
0504918	4.3635805098058383e-07	2.72836630609487e-07
0505	6.545370764708757e-07	2.72836630609487e-07
0506	6.545370764708757e-07	2.72836630609487e-07
050719125947	2.1817902549029191e-07	8.185098918284611e-07
0507544	6.545370764708757e-07	2.72836630609487e-07
051	4.3635805098058383e-07	8.185098918284611e-07
0510	4.3635805098058383e-07	2.72836630609487e-07
0511	4.3635805098058383e-07	2.72836630609487e-07
051102	2.1817902549029191e-07	8.185098918284611e-07
05117963	2.1817902549029191e-07	1.091346522437948e-06
0514742	4.3635805098058383e-07	2.72836630609487e-07
05197	2.1817902549029191e-07	8.185098918284611e-07
052	1.0908951274514595e-06	1.364183153047435e-06
0520	2.1817902549029191e-07	1.6370197836569222e-06
0521	1.3090741529417515e-06	2.72836630609487e-07
05215	2.1817902549029191e-07	1.091346522437948e-06
0521782325	4.3635805098058383e-07	2.72836630609487e-07
05229	2.1817902549029191e-07	5.45673261218974e-07
0523	4.3635805098058383e-07	2.72836630609487e-07
0524	6.545370764708757e-07	2.72836630609487e-07
052402	2.1817902549029191e-07	5.45673261218974e-07
0526	4.3635805098058383e-07	2.72836630609487e-07
0528	2.1817902549029191e-07	5.45673261218974e-07
0529	1.0908951274514595e-06	5.45673261218974e-07
052901	6.545370764708757e-07	2.72836630609487e-07
053	6.545370764708757e-07	8.185098918284611e-07
0530	2.1817902549029191e-07	5.45673261218974e-07
05303	2.1817902549029191e-07	1.091346522437948e-06
0531	4.3635805098058383e-07	2.72836630609487e-07
0532	2.1817902549029191e-07	8.185098918284611e-07
0535	1.0908951274514595e-06	2.72836630609487e-07
054	1.5272531784320433e-06	1.6370197836569222e-06
0541	1.0908951274514595e-06	2.72836630609487e-07
05411	2.1817902549029191e-07	1.091346522437948e-06
0542	2.1817902549029191e-07	1.364183153047435e-06
0543	4.3635805098058383e-07	2.72836630609487e-07
05446	2.1817902549029191e-07	5.45673261218974e-07
0545	2.1817902549029191e-07	8.185098918284611e-07
0547	4.3635805098058383e-07	2.72836630609487e-07
0547484197	2.1817902549029191e-07	8.185098918284611e-07
0548	2.1817902549029191e-07	5.45673261218974e-07
055	5.890833688237881e-06	3.5468761979233314e-06
0550	4.3635805098058383e-07	2.182693044875896e-06
0551	4.58175953529613e-06	2.72836630609487e-07
05515	4.3635805098058383e-07	2.72836630609487e-07
0555	8.727161019611677e-07	5.45673261218974e-07
0558	4.3635805098058383e-07	2.72836630609487e-07
056	1.3090741529417515e-06	8.185098918284611e-07
05600	2.1817902549029191e-07	8.185098918284611e-07
0565	4.3635805098058383e-07	2.72836630609487e-07
0566127	4.3635805098058383e-07	2.72836630609487e-07
0567	8.727161019611677e-07	5.45673261218974e-07
0567134	2.1817902549029191e-07	8.185098918284611e-07
0569	4.3635805098058383e-07	5.45673261218974e-07
057	2.1817902549029191e-07	8.185098918284611e-07
0570	8.727161019611677e-07	2.72836630609487e-07
0572	6.545370764708757e-07	2.72836630609487e-07
0573	8.727161019611677e-07	2.72836630609487e-07
0577	6.545370764708757e-07	2.72836630609487e-07
05775748	2.1817902549029191e-07	1.091346522437948e-06
0578	1.0908951274514595e-06	2.72836630609487e-07
058	8.727161019611677e-07	3.0012029367043573e-06
0580	2.1817902549029191e-07	8.185098918284611e-07
0581	4.3635805098058383e-07	2.72836630609487e-07
0582	1.963611229412627e-06	2.72836630609487e-07
0584	4.3635805098058383e-07	2.72836630609487e-07
05852	4.3635805098058383e-07	2.72836630609487e-07
05855	2.1817902549029191e-07	5.45673261218974e-07
0586	1.7454322039223353e-06	2.72836630609487e-07
0587	1.3090741529417515e-06	2.72836630609487e-07
0588	2.1817902549029191e-07	5.45673261218974e-07
058862	2.1817902549029191e-07	8.185098918284611e-07
059	2.181790254902919e-06	8.185098918284611e-07
05908	2.1817902549029191e-07	8.185098918284611e-07
0594	2.1817902549029191e-07	5.45673261218974e-07
059569	2.1817902549029191e-07	5.45673261218974e-07
0596	5.454475637257298e-06	2.72836630609487e-07
0598	4.3635805098058383e-07	2.72836630609487e-07
05990	6.545370764708757e-07	2.72836630609487e-07
0599465886	2.1817902549029191e-07	8.185098918284611e-07
06	0.000517957006513953	5.89327122116492e-05
060	1.0908951274514595e-06	1.091346522437948e-06
0600	2.770873623726707e-05	3.0830539258872035e-05
060077929029243501	2.1817902549029191e-07	5.45673261218974e-07
0601690	2.1817902549029191e-07	5.45673261218974e-07
0602	2.1817902549029191e-07	8.185098918284611e-07
0603	8.727161019611677e-07	8.185098918284611e-07
0605	2.1817902549029191e-07	8.185098918284611e-07
0606	1.0908951274514595e-06	2.72836630609487e-07
06060202	2.1817902549029191e-07	8.185098918284611e-07
060615	2.1817902549029191e-07	5.45673261218974e-07
0607	2.1817902549029191e-07	2.455529675485383e-06
0608	4.3635805098058383e-07	2.72836630609487e-07
06090404	2.1817902549029191e-07	8.185098918284611e-07
061	2.618148305883503e-06	1.6370197836569222e-06
06102	4.3635805098058383e-07	2.72836630609487e-07
0611	2.1817902549029191e-07	5.45673261218974e-07
0613	4.3635805098058383e-07	2.72836630609487e-07
061300	4.3635805098058383e-07	2.72836630609487e-07
06142000	4.3635805098058383e-07	2.72836630609487e-07
0614842809561657	2.1817902549029191e-07	1.909856414266409e-06
06160	2.1817902549029191e-07	5.45673261218974e-07
061600	4.3635805098058383e-07	2.72836630609487e-07
062	1.3090741529417515e-06	1.364183153047435e-06
062000	4.3635805098058383e-07	2.72836630609487e-07
062200	4.3635805098058383e-07	2.72836630609487e-07
0622847477531167161	2.1817902549029191e-07	5.45673261218974e-07
0623	2.1817902549029191e-07	5.45673261218974e-07
0625	8.727161019611677e-07	8.185098918284611e-07
0628	2.1817902549029191e-07	5.45673261218974e-07
063	3.4908644078446706e-06	1.364183153047435e-06
0630	1.5272531784320433e-06	2.72836630609487e-07
0634	2.1817902549029191e-07	8.185098918284611e-07
0636	4.3635805098058383e-07	2.72836630609487e-07
0637	8.727161019611677e-07	2.72836630609487e-07
064	1.0908951274514595e-06	5.45673261218974e-07
0641	4.3635805098058383e-07	2.72836630609487e-07
06413	2.1817902549029191e-07	5.45673261218974e-07
0643	1.963611229412627e-06	2.72836630609487e-07
06443	2.1817902549029191e-07	8.185098918284611e-07
0646	1.0908951274514595e-06	2.72836630609487e-07
06484	2.1817902549029191e-07	8.185098918284611e-07
065	3.7090434333349624e-06	2.182693044875896e-06
0650	8.727161019611677e-07	2.182693044875896e-06
06501	2.1817902549029191e-07	5.45673261218974e-07
0651	2.1817902549029191e-07	8.185098918284611e-07
0653	4.3635805098058383e-07	8.185098918284611e-07
0654	2.1817902549029191e-07	5.45673261218974e-07
06542	2.1817902549029191e-07	5.45673261218974e-07
0656	2.1817902549029191e-07	5.45673261218974e-07
0658	2.1817902549029191e-07	8.185098918284611e-07
066	1.5272531784320433e-06	2.72836630609487e-07
0660	2.1817902549029191e-07	5.45673261218974e-07
06600	2.1817902549029191e-07	5.45673261218974e-07
0663	4.3635805098058383e-07	2.72836630609487e-07
0664	6.545370764708757e-07	2.72836630609487e-07
0667	2.181790254902919e-06	2.72836630609487e-07
067	2.399969280393211e-06	8.185098918284611e-07
06700	2.1817902549029191e-07	1.364183153047435e-06
0672	2.1817902549029191e-07	2.455529675485383e-06
0675906254	2.1817902549029191e-07	5.45673261218974e-07
068	8.727161019611677e-07	8.185098918284611e-07
0680	4.3635805098058383e-07	2.72836630609487e-07
0681	4.3635805098058383e-07	2.72836630609487e-07
0688	1.3090741529417515e-06	2.72836630609487e-07
06880	2.1817902549029191e-07	1.091346522437948e-06
0689	2.1817902549029191e-07	5.45673261218974e-07
069	1.5272531784320433e-06	5.45673261218974e-07
06902	6.545370764708757e-07	8.185098918284611e-07
0693	4.3635805098058383e-07	2.72836630609487e-07
0695	6.545370764708757e-07	2.72836630609487e-07
0696	2.1817902549029191e-07	5.45673261218974e-07
06980	1.7454322039223353e-06	2.72836630609487e-07
06984	4.3635805098058383e-07	2.72836630609487e-07
07	0.0004991936103217879	6.984617743602867e-05
070	8.727161019611677e-07	1.909856414266409e-06
0700	5.6726546627475896e-06	1.009495533255102e-05
0702	2.1817902549029191e-07	1.091346522437948e-06
070300	1.0908951274514595e-06	2.72836630609487e-07
0704	2.1817902549029191e-07	5.45673261218974e-07
07047	2.1817902549029191e-07	8.185098918284611e-07
070501	4.3635805098058383e-07	2.72836630609487e-07
0706	4.3635805098058383e-07	2.72836630609487e-07
070600	1.0908951274514595e-06	2.72836630609487e-07
070601	4.3635805098058383e-07	2.72836630609487e-07
070700	2.8363273313737948e-06	2.72836630609487e-07
07080	2.1817902549029191e-07	1.091346522437948e-06
071	6.545370764708757e-07	2.182693044875896e-06
0710	6.545370764708757e-07	2.72836630609487e-07
071000	6.545370764708757e-07	2.72836630609487e-07
07102	1.5272531784320433e-06	8.185098918284611e-07
071100	6.545370764708757e-07	2.72836630609487e-07
0713	4.3635805098058383e-07	1.364183153047435e-06
071300	1.0908951274514595e-06	2.72836630609487e-07
0714	2.1817902549029191e-07	8.185098918284611e-07
071400	1.0908951274514595e-06	2.72836630609487e-07
0716	4.3635805098058383e-07	2.72836630609487e-07
0717	6.545370764708757e-07	8.185098918284611e-07
071800	6.545370764708757e-07	2.72836630609487e-07
07191	4.3635805098058383e-07	2.72836630609487e-07
072	1.0908951274514595e-06	1.6370197836569222e-06
072000	1.0908951274514595e-06	2.72836630609487e-07
072100	1.0908951274514595e-06	2.72836630609487e-07
0724	6.545370764708757e-07	2.72836630609487e-07
072500	1.963611229412627e-06	2.72836630609487e-07
072600	1.963611229412627e-06	2.72836630609487e-07
072700	1.5272531784320433e-06	2.72836630609487e-07
07277	2.1817902549029191e-07	5.45673261218974e-07
0728	4.3635805098058383e-07	2.72836630609487e-07
072800	1.0908951274514595e-06	2.72836630609487e-07
073	1.963611229412627e-06	8.185098918284611e-07
0730	6.545370764708757e-07	2.72836630609487e-07
073100	6.545370764708757e-07	2.72836630609487e-07
0732	8.727161019611677e-07	2.72836630609487e-07
0733	4.3635805098058383e-07	5.45673261218974e-07
0735	6.545370764708757e-07	2.72836630609487e-07
0736	2.1817902549029191e-07	5.45673261218974e-07
0738	2.1817902549029191e-07	1.909856414266409e-06
07381	2.1817902549029191e-07	5.45673261218974e-07
0739	2.1817902549029191e-07	1.091346522437948e-06
074	4.3635805098058383e-07	3.819712828532818e-06
0740	4.3635805098058383e-07	2.72836630609487e-07
0741	6.545370764708757e-07	2.72836630609487e-07
0742	2.1817902549029191e-07	8.185098918284611e-07
0746	1.3090741529417515e-06	2.72836630609487e-07
074966	2.1817902549029191e-07	5.45673261218974e-07
075	3.2726853823543784e-06	1.909856414266409e-06
0753	2.1817902549029191e-07	5.45673261218974e-07
075530	6.545370764708757e-07	2.72836630609487e-07
07579	4.3635805098058383e-07	2.72836630609487e-07
0758	1.5272531784320433e-06	2.72836630609487e-07
075983628	2.1817902549029191e-07	8.185098918284611e-07
076	1.963611229412627e-06	1.364183153047435e-06
0765	4.3635805098058383e-07	2.72836630609487e-07
0766	2.1817902549029191e-07	5.45673261218974e-07
0768	6.545370764708757e-07	2.72836630609487e-07
0769	2.181790254902919e-06	2.72836630609487e-07
077	6.545370764708757e-07	5.45673261218974e-07
0770	4.3635805098058383e-07	2.72836630609487e-07
07701	2.1817902549029191e-07	5.45673261218974e-07
0771	2.1817902549029191e-07	1.091346522437948e-06
077160	2.1817902549029191e-07	5.45673261218974e-07
0772	4.3635805098058383e-07	2.455529675485383e-06
07732	2.1817902549029191e-07	5.45673261218974e-07
0774	4.3635805098058383e-07	2.72836630609487e-07
07747	1.0908951274514595e-06	2.72836630609487e-07
0775	2.1817902549029191e-07	1.364183153047435e-06
07760	2.1817902549029191e-07	5.45673261218974e-07
078	2.618148305883503e-06	8.185098918284611e-07
07811454933	4.3635805098058383e-07	2.72836630609487e-07
07828	1.0908951274514595e-06	2.72836630609487e-07
078742	2.1817902549029191e-07	8.185098918284611e-07
07879	4.3635805098058383e-07	2.72836630609487e-07
0788	4.3635805098058383e-07	2.72836630609487e-07
079	8.727161019611677e-07	2.72836630609487e-07
0791	4.3635805098058383e-07	2.72836630609487e-07
07924	2.1817902549029191e-07	5.45673261218974e-07
079381104	2.1817902549029191e-07	5.45673261218974e-07
0794	2.1817902549029191e-07	5.45673261218974e-07
07971	4.3635805098058383e-07	2.72836630609487e-07
0799	6.545370764708757e-07	2.72836630609487e-07
08	0.0006333737109983174	7.039185069724766e-05
080	1.3090741529417515e-06	2.455529675485383e-06
0800	4.799938560786422e-06	3.3286068934357415e-05
0802	6.545370764708757e-07	2.72836630609487e-07
0805	2.1817902549029191e-07	8.185098918284611e-07
08053	2.1817902549029191e-07	8.185098918284611e-07
08074200	4.3635805098058383e-07	2.72836630609487e-07
0808	2.1817902549029191e-07	8.185098918284611e-07
081	1.0908951274514595e-06	2.72836630609487e-07
0815	2.1817902549029191e-07	8.185098918284611e-07
